"772544684744925184","una Go-Pro de calidad! proteccion bajo el agua y soporte de cabeza    porq ago tantas caras...OK EN FIN!","P"
"772542003418726401","@ayeste8 ¡Muchas gracias! A día de hoy, veo que suficiente si nos salvamos, no damos para mucho.¡Suerte para vosotros también! ","P"
"771441410071560193","@KidrauhlSolotu Mira,así haces ejercicio JAJAJA ","P"
"771446306187440128","Mañana tengo que ir otra vez al médico y seguro que me vuelven a decir que no puedo beber alcohol ","N"
"771465060153688070","@javimooont @_VickyReyes Hecho, pero no está previsto a corto/medio plazo ","NONE"
"771438847104278528","Por cierto, @CarbonellJulia, este año estoy en el grupo 2 de Interpretación, así que no te veo tampoco en las dos horas esas ","N"
"770746150341189633","pa kuando la siguiente temporada de Orphan Black ","N"
"770748893499973632","@Xesus_Villa hoy me he gastado 90 euros en LEGOs, así que los maletines van regular ","N"
"772425714196942848","@SosakuRunner incluso los hay que hacen series, farleks y otras absurdidades para sufrir más ENTRENANDO!!! ","N"
"772423981848727552","@sylviahaze_ yo por ejemplo lo único de maquillaje q tengo bueno es de Kat Von D pero entiendo que NYX es barato y que compren, es jodido ","N"
"772423177490276352","@DreamsOfAMinion mejor así, que solo un grupo selecto lo sepa ","P"
"772422657077805056","Me encanta cuando alguien viene a comer, y cuando empiezan a hablar de mis decisiones académicas y tengo que irme para no explotar ","N"
"772421566026113024","@A3Noticias @tv3cat Que despropósito, no invitar a @KRLS al G20 ¡¡ .. Estoy indignado¡¡ Tiene que ser 1 error¡¡ ","N"
"772453896472109056","Qué bueno volver a reencontrarnos aquí, que tantos recuerdos me has dado... #AvilaMedieval #Avilaconencanto #Escapadas ","P"
"772451038125252608","Entiendo que mi tarjeta gráfica se muera, lo que no entiendo es porque puedo ver algunos vídeos y otros no... ","N"
"772450051276759040","Como me cuida mi chico! Buena cenita  #Cena Brownie #Perfect… https://t.co/pAnrsx0umt","P"
"772458982988447745","@rafa_penya @Xabibenputa Iba a decir ""cabeza de chorlito"", pero es especista ","NEU"
"772437168052637696","@ferozirizamas Me los pusieron hace bien poco en casa de un colega, le dan serio ","P"
"772435295916658688","Que rápido pasa el tiempo solo se que cobro cada mes y ni me da tiempo a gastar ","N"
"772400193765597184","@Anitlunia @Sr_Benzal Al final el pavo se ha ido muy enfadado y la tía arrastrándose pidiendo que no lo hiciese... Me parece muy patético ","N"
"772396111092977664","@MixieGK3 Oh, nice nice, yo estoy viéndome por cuarta vez Kill Bill ","P"
"772504520291221504","@prensa14 @bezdiario Más una crónica que una opinión. Me esperaba lo segundo. Incluso te lo pido ","N"
"772504080287760385","Lo del CuriousCat parece interesante. Creo que me voy a hacer uno a ver que tal ","P"
"772493963290873856","@tenistachanel quizás! Probaré eso que será más cuota  thanks!","NEU"
"772501852118278144","@AlfonsoSeka nooooooo. Ya cocido. Huevos hay. Lo que no hay es ganas de ponerme malo ","N"
"772506690197553153","Sería tan bonito que la gente comentase mis historias y no sólo les diese like. ","N"
"772057480545304576","@Zombiexbrain es asqueroso  y lo peor es que te quedas sin saber que hacer y acojonada","N"
"772082514127155201","Meses cogiendo peso y ahora bajo 5 kilos en una semana ","P"
"772518244783689728","@mozzarellaplays @Chema_RR @fran_cordobaaaa @V1daldus_Orochi mira que lo intento, pero ni queriendo soy malo tio ","N"
"772522938327334912","Penoso lo de hoy, pensando en que hacer en el futuro... Gracias a toda la gente que ha estado en el stream ","NEU"
"772530090639028224","@Organodefuego Vale esperar a las sentencias judiciales. A lo mejor aceptan al pulpo ","NEU"
"772529108324614144","@josep pues todo muy bien   Eso sí, muchos cambios desde la ultima vez que hablamos 😁","P"
"772528762055516160","@ruthbasauri vente aquí a caceres y te llevo a un sitio donde verás la luna preciosa ","P"
"772528063313809409","sensacionalismo barato. Como echo de menos milenio 3 ","N"
"772536359475085312","@LvsyanLoL menuda forma más gratuita de dar envidia por twitter ","N"
"772533013926338562","@__snowwflake sí, pobre Yoosung  a mí tampoco todo eran corazones rojos, debimos elegir las mismas respuestas xd","N"
"772532822087204864","Empieza la temporada 12 de cuarto milenio. Nuevos misterios interesantes....  @navedelmisterio @carmenporter_","P"
"772474018490359808","Tan ridículo como que lleguéis a un movimiento que no es vuestro y tratéis de hacerlo todo a vuestro puñetero gusto ","N"
"772438625594335232","Lo peor es que yo me marché cuando @olvihormigos se empezó a relacionar con la gente de la disco, yo quería tomarme una copita con ella ","N"
"772438256814288897","@riosvazquezalex sisi, xa lle vexo a cara mañan no examen ","NONE"
"772470337720246272","@abelicc @PabVis ""Prodemocracia"" suena raro cuando quemas medios de comunicación ","N"
"772469895443415040","@Cinema_Esencial @rafa_morata Un abrazo y feliz domingo. ","P"
"772475610295926785","@mtvspain debería liarla en el @dcodefest con un stand que proyectara desde el público a las pantallas del concierto  #MTVDcode2016.","NEU"
"772466616730779649","Os acordáis cuándo decía ""bighit podrías sacar una película o algo explicándolo todo"" Gracias ","P"
"772468330548621314","@Lidia_Linoche Estoy en plan aguafiestas. Así que me voy a reventar otra fiesta ","N"
"772449022913241088","Y claro, como ella me ve fea y gorda pues lo que hay, da gusto vivir con alguien así ","N"
"772472781657300992","@_Missmovin0n creo que no entiendo bien lo que significa disociación, me lo puede explicar alguien porfa? ","NONE"
"772490608887885824","Y ya estoy en ese momento en el que estoy suscrito a los boletines de 12 embajadas y sus correspondientes Agencias de Investigación ","NEU"
"772489992442642432","Me siento tan indefensa cuándo me pinto las uñas de los pies y las manos ","N"
"772485219454705665","@toninhoamunt El concepto ""para que A ocurra han de darse B y C"" pensaba que estaba explicado en el tuit... ","N"
"771353723750780929","@LorenaRemacha Muchas gracias Lorena !Que pases una tarde fantástica  #lapsopay","P"
"771430995220426752","Tarta pintada con pigmentos comestibles!  by belensalinasart  Cuando los productos son 100%… https://t.co/mLH9U7czGd","NONE"
"771408825958199296","Estáis por aquí para publicar el preguntas y respuestas del especial 70k? Manifestarse locos ","NONE"
"771407533936345089","@UncoloredSoul el azul es demasiado pero te entiendo   A ver que tal te queda el rojo ^^","P"
"771407412096008192","Me veía hermosa con ese septum  Me lo voy a poner otra vez se que os suda la polla pero pa eso esta twitter https://t.co/nl7gGDdBu5","P"
"771422610076864512","@zoleada Joder te has cambiado demasiado el avatar y no sabia quien eras ","N"
"771421649254096896","@Elsolesamarillo @pablofdezfdez la pasta estuvo bloqueada porque la Diputación estaba bloqueada, crack. Hay que saber de lo que se habla ","N"
"771346235420712960","@efecseebeck @wirequilibriste Es imposible resistirse a semejante himno, déjate llevar ","P"
"771345696775700480","Algo bueno que le puedo encontrar al incendio de Villava es que esta tan cerca del Instituto... seria una pena que se quemase... ","P"
"771387396202037248","@CahBlack16 nooo  que esta tarde voy y te doy mimicos y esas cosas ","P"
"771379905661632512","@GermanIdoate Esa lucha constante a la hora de hacer el control... ","NONE"
"771376546762326016","Os juro que a veces hacer el encaje pah un realista más bien lo que hace es joderme la vida ","N"
"771429919855349761","@VCForever lo malo que el palmarés de los que se han ido era mientras jugaban en el @valenciacf ","N"
"771429757120643072","@sophiaskatic Quien es más fuerte Sophia Bush o Superman? ","NEU"
"771428301340573697","@knbaraldi ¡¡Gracias a ti!! (Me pondré doblada de coger apuntes ","P"
"771457456035823620","@elsoldesnudo mira a ver si te regalan alguna otra punzada por ser un buen cliente ","P"
"771457153429344257","@LaVozDeLarra @ganyet Muy pero que muy bueno. Lo dejaron solo al pobre chaval en una batalla contra Afganistán ","NEU"
"771463356091858944","@mcadry0 luchemos por un pitufo verde, por la diversidad de los pitufos ","NONE"
"771455113990922241","así que paso ojalá me salga mañana bien griego ","N"
"771454773774147585","Se me han vuelto a estropear los auriculares de verdad cómo lo odio, sin auriculares no vivo ","N"
"771448894861545474","@DivulgaDMNews @DMenEcuador no ! Según UMMéxico, ese no será el nuevo single ","NONE"
"771471745870102528","Que GUSTAZO me da que España le gane a Bélgica en su puta CASA y encima con goles de un CANARIO ! ","P"
"771471675124813824","@quiquepeinado los madrileños y vuestra PUTA agua del grifo...estáis más orgullosos que de la Puerta de Alcalá ","N"
"771474472972980224","@victorbnzl17 llego a saber que zafreo es igual a cerveceo y voy ","NEU"
"771271592437551105","Anoche me cabree y me fui a dormir sin felicitarlos    Un premio a mi gran persona ","N"
"771342251289153536","@MaitaneSegurola y los 5 mejores pintxos de Lo Viejo. ¡Nuestro bacalao con anchoa y rodaja de tomate!  #AtariSS  https://t.co/jHIxxv4Uyz","P"
"771342004303306754","Volvemos con energía y carta nueva  #Elche #ColumpioBar https://t.co/9zwgh0fkrQ","P"
"771320208585809921","@_AndresGomez_ Asegúrate de que no es cuestión de tu dispositivo o conexión a internet. Si es es así, envíanos un mail a info@wuolah.com ","NONE"
"771319376414998528","#BienvenidoSeptiembre y la pereza que me da pensar que el lunes ya tengo mi primer examen de la uni ","N"
"771318840949178368","Primer día de adaptación, superado!  #esllaut  @AVCanPastilla https://t.co/Z2zBxCN6vv","P"
"771318036364140545","Aveces pienso que podría pintarme las uñas de otro color que no fuese negro pero esq solo me gustan negras ","NEU"
"771336990818205700","@drea_aries es como muy incómodo hacer fotos mientras la otra persona cena ","N"
"771341375040356352","@_nuieta_ @binauralblog ay ay. Bueno creo que vendrán a Barna en 2017 por lo que no será una oportunidad perdida ","P"
"771334025789177861","@VanessaSelbst @Cristiano No le enseñes, que lo aprenda como lo hicimos los demás! Yo también queria tu coaching... ","N"
"771345083270590464","@Maria8PB muchas gracias mariaa! Tenlo claro que te avisaré!  un beso!!","P"
"771354889918218240","@andrea10993 gracias amiga llevo ya 1 mes liada toy cansada ","N"
"771332814763618304","La segunda parte del tuit anterior me lo he inventado ","NONE"
"771332534118514689","MCs ¿Queréis un header como los que hicimos ayer? Háblanos, colabora y échate un free para nosotros y será vuestro. 😎😘 Se agradece RT ","NONE"
"771366862357692416","De verdad hay que esperar hasta el verano que viene para ver la nueva temporada de juego de tronos?? Que habremos hecho para merecer esto ","N"
"771361422685134848","@Alvaro_Manzanas es mi libro favorito, me alegro de que te guste ","P"
"771360730960498688","Hola qué tal, yo esta noche me tengo que curar sola los puntos y soy muy inútil para quitarme incluso el apósito  Todo bien.","N"
"771135602884505602","@GodHatesConcha lo que transmites y das a ver es que eres una chica genial y algo loca! Haha ","P"
"771295248760840192","@GeronimoFL En vez de perseguir a corruptos y defraudadores, pretenden encarcelar a quienes cuestionan al poder con unos cuentos tuits ","N"
"771304426598387712","Din Don ...  #BienvenidoSeptiembre para todos !!!  Especialmente si van de buen rollo, #YaTuSabe ! #FollowThursday    #FelizJueves","P"
"771303653579841536","@subiendoelpan Totalmente accidental. Vaaaale, te creo. Por esta vez ","NEU"
"771323012431872000","Acabo de soñar una cosa muy rara y pues ","NONE"
"771309321242095617","@MYNAME_SPAIN  Vendo 2 Tickets ULTIMATE VIP, no podemos ir... el precio será menor que en tienda, no quiero malgastarlos!!! ","NONE"
"771302670078451712","@CodereApuestas Podrian hacer como en las quinielas de futbol, cobrar lo que hayas acertado en Acumuladas sobretodo. ","N"
"771301350785290240","@Karmazul Venid y queredme, malditos. Estoy falta de mimos ","N"
"771300315786338304","El descarado afán de La Caixa por empujar las cotizaciones les está delatando. Es la pauta del 2 de Mayo....Kung Fu ","N"
"771327062766448645","lo único que no me gusta de twitter es que no hay espacio suficiente para poner los créditos de las fotos y encima decir algo ","N"
"771329837894135810","@Kartoffelmensch porque normalmente los youtubers son voceros con espasmos faciales incontrolados ","N"
"771120362830594048","La próxima vez que te recortes la barba te despido de socio. @Carlos12Javier 🙁🌴 ","N"
"771119282407219201","@coldmmnts teniais razon iba a caer pero sólo un poquito ","NEU"
"771119164362780677","@franalonso @SelenePetalos @luadeazucre ¡Qué bonito que nos recomiende un padre! Eu non falo moito o galego pero GRACIÑAS ","P"
"771252286915878912","@Tarhod @Torllo En el mio lo tienen de mayo a octubre incluidos, ay ","NONE"
"771252022687309824","Allá vamos con un nuevo mes... ¡muuuchas, muuuchas cosas nuevas este mes!  https://t.co/KArPCs4PKL","P"
"771757679001870336","@Munditoanime @animesymanga @susuzomi @carrillovegal19 @Draco_LionHeart  Usted me volvió a ocurrir lo mismo ","NONE"
"771763975595909121","@Mauricio_Mejia con todas estas fotos que nos pones cualquiera no puede tener un mal día  me matas.","P"
"771754881514369024","Trabajando con el equipo de @Juliaenlaonda para el especial del próximo jueves. Ya os adelanto que va a ser un programón! ","P"
"771654442198241281","Estoy bien  Muchas gracias a aquellos que preguntais, el problema es que hoy no me dieron cita.. dijeron que imposible","NEU"
"771713002148073473","Salimos @uruguaya79 para Zaragoza  fin de semana único","P"
"771651742081490950","@nclu13 ¡Enhorabuena! Eres el ganador del sorteo, escríbenos un mensaje privado para darte el premio ","P"
"771791887900565508","@ninadobrev Pero me gusta la Idea.  Ver chicas guapas y fuertes luchando en la pantalla al estilo Goku.","P"
"771795379956383745","@bono_loto Yo no te pido la luna solo pido que me toque la bonoloto, para salir de los problemas. ","NEU"
"771789930569891840","@Adrimoeg Bienvenido de Arriba Sánchez jajaaa ","P"
"771788808375402496","@el_pais @elpais_espana porque no os vais todos al paro y cobrando lo mismo q cualquier español de a pie. ","N"
"771797062597902336","@pabloskiki @abersta Su madre seguro que ya te tiene hecha la ficha para cuando llegues ","P"
"771671098534395904","@david_go88 genial pues, es la primera vez que les escucho ","P"
"771730880947712000","@Ana_Ankh Quiero verte otra vez  vuelve ya de tu cvtre pueblo.","NEU"
"771730088723353600","@danielrn5 a veces son ellos los que me reportan o bloquean, jajajajaja. Un zasca mínimo se llevan! ","N"
"771727311355994112","@reskar @angelquintana @RiotSh4rin las de los usuarios? porque la verdad que SFV quita las ganas de jugar a los que somos mortales. ","N"
"771723714253774849","#SinPelosEnLaLengua Además,la novia de luz esta buena  Que opináis de @Spursito maricon??","P"
"771559843211595776","@LuzuGames @YouTube y cuando subirás limbo? Dijiste que lo subírias. Estás explotando demasiado a pokemons Go ","N"
"771626438134943745","Buenos días amigos de Facebook   ¡¡Volvemos a tener Granizados de… https://t.co/CLIkFsFIts","P"
"771469353325854720","@Rociodmsp @MsVideoclap buscando la mirada perfecta Roci ","P"
"771611128837185536","@Sota_de_Picas no se cual de los dos estaba más cansado. Y hasta aquí puedo leer...  #modoMayraGomezKempON","NEU"
"771610799185944576","@mjibugcdttu lo mismo digo!!! Luego cuentas a ver que tal la experiencia🤗 { nunca he visto foto de tu perro  }","NONE"
"771643744600809472","@Chacorta32 Te escribimos mensaje privado para hablar mediante esa vía. Igualmente no disponemos de cantera para TH7, mínimo TH8. ","NONE"
"771643077270188032","@manumateos @Naruedyoh Conmigo no los tiene abiertos porque me bloqueó ","N"
"771627153033080832","@UnaNeliaa neliásticos días, casi vecinos a 800 años luz?? Aún viajando a la vel de la luz se tardan 800 años lol está difícil para ir ","N"
"771603783985922050","@KikoMilanoES ojalá un #kikochipiona y no tener que irte de tu ciudad para encontrar cositas guays ","N"
"771602329560756224","@Tvecinofavorito Me enamoré de una bruja, dos veces, es que no hay tanto gato so cansino ","N"
"771619929762123776","@LauraFreixas @AlainCuenca No se hable mas.  Lo planificamos para setiembre 2017 ","NONE"
"771806058176184320","@FresasConChoco Muchas gracias  Muy feliz y dulce finde ","P"
"771810885438431236","y no es así es así  ay perdona  y AAAAA NO ME HAS INSULTADO POR CORREGIRTE DAME UN ABRAZO PORFA","NONE"
"771801538310307840","@leonjorgedotcom My dear, has leído mi mail? #sinpresion ","NONE"
"771800549087928324","@cronopioaustral muy triste  La prensa es lo que es. Un medio oportunista, en muchas ocaciones, que por vender, lo que sea","N"
"771704551841865728","@Whoisinbunker De todos modos esta conversación es mejor con un refrigerio delante, tuiter se queda pequeño ","N"
"771508327511683072","@avadadobreva ah wno no es que me pase nada es que cuando el Hype está tan alto y se habla tanto tengo la sensación de que ya la he visto ","NONE"
"771746617166815232","@OficialTriana triana , Me gustaria saber deti ,  Contacta conmigo cuando puedas!","P"
"771746183387680773","He soñado que estaba soñando y me he tenido que despertar dos veces, la mejor experiencia de mi vida ","P"
"771744808289394689","@patedeatun tambien es cierto , y deberian de hacer pantalones que no se rompieran por el roce de lis muslos ","N"
"771750846698840068","@OMGisAnimal Tenía pensado jugarlas ahora  Primero a ver si se va un poco el calor y puedo respirar y tal","NEU"
"771739525919936512","@Zarcojonudo @JamesDied_ veo que no te han dado la mala noticia ","N"
"771482382536933376","Este mal no se le deseo a nadie esto es peor que tener fiebre un viernes ","N"
"771481703869247492","@CockMcGuinness @ReebokES @PeiroOscar @lidibodo @Krissy81Ramirez poh como yo  lo divertida que podría ser esa retransmisión!","P"
"771819815354847232","@fernando2punto0 no tengo ni la menor idea de que es todo eso, pero suena a muchos hierros y dolor ","N"
"771886497687543808","A mi lo que me intriga de #GH17 es los concursantes, yo digo que habrá todo de chicos viceversos ","NEU"
"771861112644046848","@AMiAire3 bufeo a los bombarderos y que arreglen a los putos rammers que salen ilesos, si no no juego ","N"
"771839367937716224","¿Me podrían recomendar alguna película antigua que les guste?  Muchas gracias ","NONE"
"771836578465476608","Me rayo mucho con cosas que son una tontería y así de chachi bien me va ","N"
"771903366322647040","Mario y luigi en accion   #Funiparty Mano a mano como siempre....… https://t.co/tJllIaFLa6","NONE"
"771822537403531265","@I_Andueza no sé tío, me imagino que pasados mediados de septiembre ","NONE"
"771831736766492673","@simondur1981 Uso un movil q demasiado q puedo hacer llamadas y mandar msn ","N"
"771828915472039936","@ActualidadRT yo besé a una de ellas por encontrar mi movil q ya daba por perdido y lo encajó bien ","P"
"771850313829613568","@LightDragneel su madre sé suicido y la encontró Chelo muerta ","N"
"771847176544747522","@gexge_ @fellinis por chueca espero que me lleven ustedes porque nadie quiere ir conmigo ","N"
"771871295478923264","a mi me llegas a poner los cuernos y posiblemente no vivas pa contarlo porque te arranco la puta cabeza ","N"
"772893050913841156","@amabadf mil gracias, Ana! feliz noche, guapa ","P"
"772890992299171840","@Esthertrek por suerte Diana es peque y todavía es llevable! Habéis hecho bien en ir este año ","P"
"772886241432010752","@SimonPerera @Zathrix Jeje ya. Era por hacer el chiste fácil ","NONE"
"772893899673178112","Finn Hudson (Glee) -Era un líder -Super cute -Finchel era el otp de la vida -Talentoso -  https://t.co/X7sax8dIUa","P"
"772897526831779840","Recordad seguir a todos los del rol! Técnicamente es una norma que nos sigamos todos mutuamente, así no nos perdemos roles! ","NONE"
"772889655100469250","Me quedan 2 capítulos de la sexta temporada de PLL, y no quiero acabarla porque sino hasta que doblen la 7 no podré ver nada más ","NEU"
"772889574141984769","@Oveie VUELVEEEEEEEEEEEEEEEEEE que empiezo clases pasado mañana  tengo horario de mañana y de tarde xdxd","NEU"
"772758252002144257","Soy el unico al que le da mal rollo la gente con gafas de sol? es que no sabes si te está mirando o no y pues ","N"
"772758218829361152","@SltCnmg esa vidilla universitaria que tiene lo hace muy especial y que bien se come cerquita de los canales  #SaltaconHolanda","P"
"772757220433985536","Se busca carter para un Peugeot 307, razón aquí  ... y quizás mas piezas de la parte baja ","NONE"
"772836536962453504","@LaBolsaSocial Muchísimas gracias por difundir  ¡Un abrazo!","P"
"772825430109908992","Bueno, vídeos de hoy programados, estoy motivado con youtube, el descanso me ha sentado genial ","P"
"772826813261307904","@CFOAlbaAlicante @TamySweetC va tamara bonica que yo ya te he desbloqueado ","P"
"772848455429529601","@Nomemiretonto @rodrigocor7es Pues espera a verla entera. Va a entrar a tus favoritos de cabeza ","P"
"772847247444893697","@porporaporpita justo compré el otro día la de coco en @pprimor de la calle pelayo en Barcelona ","NONE"
"772846773131939840","@JaviMonsterr chiqui, chill con el colacao que me estás poniendo nerviosa con tanto grito de mayúscula ","N"
"772841667955138560","Hoy es un día triste para los isports  ¿Alguien sabe que ha pasado? https://t.co/FhzZhTe5AN","N"
"772869090578931712","Todos los mosquitos que no me han picado durante el verano me picaron ayer ","N"
"772869049780957184","Martita guapa verde Brandon  Se que no pega la foto pero  https://t.co/HtNc1flEEq","NONE"
"772840393167802369","Planificando lo nuevo ..... pronto más información   opoyando talento nuevo @PastorGirones @danzalibros @LavapiesTeatros","NONE"
"772883514182209536","Pili verde agua Shawn Mendes  Se que no pega ni con cola pero no encontre otra  https://t.co/4Q3tQxY0X0","N"
"772870919190671364","¿y por qué con el morado o azul no pasa lo mismo? sería genial cagar de colores ","NEU"
"772865220859625472","@ChioUyuni dile a Alex que hay aceites para cuando te duchas que arreglan la piel como los ""codos"", ahora los tengo finísimos ","P"
"772786055787474944","@JorgeHelper Gracias a la dirección por la buena organización ","P"
"772792232164360192","Últimamente estoy  y no me gusta estar  debería estar  pero no puedo estar  porque estoy  y eso me hace estar más  sabéis ","N"
"772743952638312448","@sixjoan @realmadrid bienvenido al lugar en el que una bufanda nunca sobra ","P"
"772810764579115009","@esdesignbcn hola! quiero contactar con vosotros, pero el formulario de contacto no va en la web. ","N"
"772819990697353216","@COOLMODcom buenas tardes, si fuese posible actualizar el presupuesto con las indicaciones que he dejado en la consulta #296798  Gracias ","P"
"772839996520882176","Que agusto se queda una después del Circuito termolúdico de  @balneariohermid ","P"
"772797821665804290","@HeartlessDoll98  pues mañana sales por la noche es solucionao'","P"
"772799870004518912","@IreeneQuintana la mitología de por sí es maravillosa 😍 pero es tan cara la colección  y son 60 tomos 😫","N"
"772795093698895872","Deja de hacerte tantas fotos porque así es imposible que mi icon me dure 2 días @SoniaSweetC ","N"
"772677550908792832","Bueno y en otro orden de cosa el tren SE RETRASA (qué raro EH @Renfe?'?''?) pero salimos ya  que depresión cada vez joder  💔","N"
"772676961558724608","¿Cuándo se dará cuenta Apple que su navegador #safari no es competitivo sin extensiones?. MOZ no tiene extensiones para safari ","N"
"772762310456803328","Quiero colgar mi primero video de Youtube pero no tengo tiempo jaja     .","N"
"772722912205893632","@KafkaColourless eso me lo decías hace un año y medio pero en otro contexto ","NONE"
"772721958379261952","Queremos mas temporadas de Scream!! @NetflixES Sabeis si va a haber una tercera o la abandonan ya ","P"
"772720454398279680","Alicante 36,5°C a la sombra. Que bien voy a estar los primeros días de clase. ","N"
"772749297280516096","@WaterMoves AHORA PORQUE NO ESTÁ MISTY SINOOOOOOOOOOOO Además Ash tiene un colgante de Misty ","NONE"
"772747694448181248","@ManuShooter69 @WaterMoves Además cuando dice que se casaría con Ash  o cuando visten de yukata juntos en el festival ayy","NONE"
"772751406868692992","@noepc hoy estoy cansado. Le pregunto a la conocedora del mundo del cine si puede recomendarme una película para ""despertarme"". Gracias ","N"
"772604126895169536","@nightmareoscura ala  pues te apruebo con clases y trabajos extra!","NEU"
"772571771266555904","@mymayabee @GernikaTheMovie Un grande! Yo le veré por la mañana en la rueda de entrevistas que compartiremos  Será divertido","P"
"772551192815734784","@princess_leonor te mando un abracito amoroso Gronkgirl  ponte a tope q tenemos a los Cardinals encima  un besote guapetona","P"
"772557477904809984","@LauuuuGarcia @Alvaro_bn8 Ahora estoy en cama modo puta vida  mañana si eso","N"
"772562884010401792","Esta semana estoy de vacaciones, mañana o pasado os publico un vídeo y el domingo directo como siempre ","NONE"
